4.8972e-006	2
0.0349038	1.9997
0.0697941	1.99878
0.104657	1.99726
0.13948	1.99513
0.17425	1.99239
0.208952	1.98905
0.243576	1.9851
0.278106	1.98054
0.312532	1.97539
0.34684	1.96964
0.381017	1.96328
0.415052	1.95633
0.448931	1.94879
0.482643	1.94066
0.516176	1.93194
0.549518	1.92264
0.582656	1.91276
0.615579	1.9023
0.648275	1.89126
0.680733	1.87966
0.712941	1.86749
0.744887	1.85476
0.776561	1.84148
0.807952	1.82765
0.839047	1.81327
0.869837	1.79834
0.90031	1.78289
0.930456	1.7669
0.960264	1.7504
0.989724	1.73337
1.01882	1.71584
1.04756	1.6978
1.07591	1.67926
1.10387	1.66024
1.13144	1.64073
1.1586	1.62075
1.18534	1.6003
1.21165	1.57939
1.23752	1.55802
1.26296	1.53622
1.28793	1.51398
1.31245	1.49132
1.33649	1.46824
1.36005	1.44475
1.38313	1.42087
1.40571	1.39659
1.42779	1.37194
1.44935	1.34692
1.4704	1.32154
1.49093	1.29581
1.51092	1.26974
1.53037	1.24335
1.54929	1.21664
1.56765	1.18963
1.58545	1.16232
1.60269	1.13472
1.61937	1.10686
1.63547	1.07873
1.651	1.05036
1.66594	1.02175
1.6803	0.992916
1.69407	0.963868
1.70724	0.934619
1.71982	0.905182
1.7318	0.875568
1.74318	0.845791
1.75395	0.815862
1.76411	0.785794
1.77366	0.755599
1.78261	0.72529
1.79094	0.69488
1.79865	0.664381
1.80576	0.633806
1.81224	0.603168
1.81812	0.572479
1.82338	0.541752
1.82802	0.511
1.83205	0.480234
1.83547	0.449469
1.83828	0.418716
1.84048	0.387987
1.84207	0.357296
1.84306	0.326655
1.84344	0.296075
1.84323	0.26557
1.84242	0.235151
1.84102	0.20483
1.83902	0.174619
1.83645	0.14453
1.83329	0.114574
1.82955	0.0847635
1.82525	0.0551093
1.82038	0.0256228
1.81494	-0.00368518
1.80896	-0.0328036
1.80242	-0.0617218
1.79534	-0.0904291
1.78772	-0.118915
1.77957	-0.14717
1.7709	-0.175184
1.76171	-0.202947
1.75201	-0.230449
1.74181	-0.257681
1.73111	-0.284635
1.71993	-0.3113
1.70827	-0.337669
1.69613	-0.363733
1.68354	-0.389484
1.67048	-0.414914
1.65699	-0.440016
1.64305	-0.464781
1.62869	-0.489203
1.61391	-0.513274
1.59872	-0.536989
1.58312	-0.56034
1.56714	-0.583321
1.55077	-0.605928
1.53403	-0.628153
1.51692	-0.649991
1.49947	-0.671438
1.48166	-0.692489
1.46352	-0.713138
1.44506	-0.733382
1.42628	-0.753217
1.40719	-0.772638
1.38781	-0.791642
1.36814	-0.810227
1.34819	-0.828388
1.32798	-0.846123
1.30751	-0.863429
1.28679	-0.880304
1.26583	-0.896747
1.24464	-0.912755
1.22324	-0.928326
1.20162	-0.943459
1.17981	-0.958154
1.15781	-0.972408
