-1.48006e-006	2
0.03488	1.9997
0.0696777	1.99878
0.104316	1.99726
0.138725	1.99514
0.172841	1.99242
0.206606	1.98911
0.23997	1.98521
0.272885	1.98073
0.30531	1.97567
0.33721	1.97005
0.368551	1.96387
0.399308	1.95715
0.429457	1.9499
0.458977	1.94211
0.487853	1.93382
0.516072	1.92502
0.543625	1.91573
0.570506	1.90596
0.59671	1.89573
0.622237	1.88503
0.647089	1.87389
0.671268	1.86232
0.69478	1.85032
0.717633	1.8379
0.739835	1.82507
0.761396	1.81184
0.782326	1.79821
0.802639	1.78418
0.822344	1.76977
0.841456	1.75496
0.859986	1.73977
0.877947	1.72419
0.89535	1.70822
0.912207	1.69187
0.928528	1.67511
0.944323	1.65797
0.9596	1.64042
0.974366	1.62246
0.988629	1.6041
1.00239	1.58533
1.01566	1.56613
1.02844	1.54652
1.04072	1.52649
1.05252	1.50603
1.06382	1.48514
1.07464	1.46382
1.08496	1.44208
1.09478	1.41991
1.10411	1.39732
1.11294	1.3743
1.12127	1.35087
1.12909	1.32703
1.1364	1.30279
1.1432	1.27814
1.14949	1.25311
1.15527	1.22769
1.16053	1.2019
1.16528	1.17575
1.16951	1.14924
1.17324	1.12239
1.17646	1.09521
1.17917	1.0677
1.18139	1.03987
1.18311	1.01175
1.18435	0.983323
1.1851	0.954614
1.18539	0.925629
1.18522	0.896375
1.18459	0.866863
1.18352	0.8371
1.18203	0.807095
1.18012	0.776857
1.17781	0.746394
1.17512	0.715717
1.17205	0.684834
1.16862	0.653756
1.16485	0.622496
1.16075	0.591067
1.15635	0.559482
1.15165	0.527759
1.14668	0.495916
1.14145	0.463974
1.13598	0.431955
1.1303	0.399885
1.1244	0.367793
1.11832	0.335709
1.11208	0.303668
1.10567	0.271705
1.09913	0.239859
1.09246	0.208171
1.08569	0.176684
1.07881	0.145442
1.07185	0.11449
1.06481	0.0838753
1.05771	0.053643
1.05054	0.0238392
1.04333	-0.00549151
1.03606	-0.034306
1.02875	-0.0625633
1.02141	-0.0902249
1.01402	-0.117256
1.00661	-0.143624
0.999161	-0.169302
0.991683	-0.194267
0.984176	-0.2185
0.976641	-0.241989
0.969078	-0.264726
0.961487	-0.286709
0.953868	-0.307943
0.946217	-0.328437
0.938534	-0.348209
0.930811	-0.367284
0.923043	-0.385691
0.915219	-0.403469
0.907327	-0.420664
0.899348	-0.437328
0.89126	-0.453521
0.883035	-0.469312
0.874638	-0.484777
0.866027	-0.499998
0.857166	-0.51504
0.848042	-0.529929
0.838652	-0.544669
0.828996	-0.559259
0.819073	-0.573701
0.808882	-0.587994
0.798422	-0.602138
0.787693	-0.616133
0.776695	-0.629978
0.765428	-0.643671
0.753891	-0.657213
0.742085	-0.6706
0.730009	-0.683831
0.717663	-0.696905
0.70505	-0.70982
0.692168	-0.722572
0.679018	-0.73516
0.665602	-0.747581
0.651921	-0.759832
0.637975	-0.771911
0.623767	-0.783815
0.609297	-0.79554
0.594567	-0.807084
0.579579	-0.818443
0.564335	-0.829614
0.548837	-0.840594
0.533088	-0.85138
0.517089	-0.861968
0.500843	-0.872355
0.484353	-0.882538
0.467622	-0.892512
0.450653	-0.902275
0.433448	-0.911823
0.416011	-0.921153
0.398346	-0.930261
0.380455	-0.939144
0.362342	-0.947798
0.344012	-0.95622
0.325467	-0.964407
0.306712	-0.972355
0.287751	-0.980061
0.268587	-0.987521
0.249225	-0.994732
0.22967	-1.00169
0.209925	-1.00839
0.189995	-1.01484
0.169885	-1.02102
0.149598	-1.02694
0.129141	-1.03259
0.108516	-1.03797
0.0877305	-1.04307
0.0667876	-1.0479
0.0456927	-1.05245
0.0244506	-1.05671
0.00306637	-1.06069
-0.018455	-1.06437
-0.0401083	-1.06777
-0.0618887	-1.07087
-0.0837908	-1.07367
-0.10581	-1.07617
-0.12794	-1.07837
-0.150176	-1.08026
-0.172513	-1.08184
-0.194946	-1.0831
-0.217469	-1.08406
-0.240077	-1.08469
-0.262764	-1.08501
-0.285526	-1.085
-0.308356	-1.08467
-0.331249	-1.084
-0.3542	-1.08301
-0.377204	-1.08168
-0.400253	-1.08002
-0.423344	-1.07801
-0.44647	-1.07567
-0.469626	-1.07298
-0.492805	-1.06994
-0.516003	-1.06656
-0.539213	-1.06282
-0.56243	-1.05873
-0.585647	-1.05428
-0.608859	-1.04947
-0.632059	-1.0443
-0.655242	-1.03877
-0.678401	-1.03287
-0.70153	-1.0266
-0.724623	-1.01996
-0.747673	-1.01295
-0.770673	-1.00556
-0.793619	-0.997798
-0.816501	-0.989655
-0.839315	-0.981131
-0.862053	-0.972225
-0.884708	-0.962934
-0.907273	-0.953257
-0.929741	-0.943192
-0.952104	-0.932738
-0.974356	-0.921893
-0.99649	-0.910656
-1.0185	-0.899026
-1.04037	-0.887003
-1.0621	-0.874584
-1.08368	-0.86177
-1.1051	-0.848559
-1.12636	-0.834952
-1.14744	-0.820948
-1.16835	-0.806547
-1.18906	-0.791749
-1.20957	-0.776554
-1.22987	-0.760963
-1.24996	-0.744976
-1.26982	-0.728594
-1.28945	-0.711818
-1.30884	-0.69465
-1.32798	-0.67709
-1.34685	-0.659141
-1.36546	-0.640805
-1.38378	-0.622083
-1.40182	-0.602978
-1.41957	-0.583492
-1.437	-0.563629
-1.45412	-0.543392
-1.47092	-0.522783
-1.48738	-0.501807
-1.5035	-0.480468
-1.51927	-0.458769
-1.53467	-0.436715
-1.54971	-0.414311
-1.56436	-0.391562
-1.57863	-0.368473
-1.59249	-0.34505
-1.60595	-0.321298
-1.619	-0.297224
-1.63161	-0.272833
-1.6438	-0.248133
-1.65554	-0.22313
-1.66683	-0.197832
-1.67766	-0.172246
-1.68803	-0.146379
-1.69791	-0.12024
-1.70732	-0.0938368
-1.71623	-0.0671779
-1.72464	-0.040272
-1.73255	-0.013128
-1.73994	0.0142447
-1.74681	0.0418369
-1.75315	0.0696387
-1.75896	0.0976403
-1.76422	0.125832
-1.76894	0.154202
-1.7731	0.182742
-1.77671	0.211439
-1.77975	0.240284
-1.78222	0.269264
-1.78411	0.29837
-1.78542	0.327589
-1.78615	0.356909
-1.78629	0.38632
-1.78584	0.415808
-1.78479	0.445363
-1.78315	0.474972
-1.7809	0.504622
-1.77804	0.534302
-1.77458	0.563998
-1.77051	0.593699
-1.76583	0.623392
-1.76053	0.653063
-1.75462	0.682701
-1.7481	0.712293
-1.74096	0.741826
-1.73321	0.771286
-1.72484	0.800662
-1.71586	0.82994
-1.70626	0.859108
-1.69605	0.888152
-1.68523	0.91706
-1.67381	0.94582
-1.66177	0.974418
-1.64913	1.00284
-1.63589	1.03108
-1.62205	1.05912
-1.60761	1.08694
-1.59258	1.11455
-1.57696	1.14191
-1.56077	1.16903
-1.54399	1.19589
-1.52663	1.22248
-1.50871	1.24878
-1.49023	1.27479
-1.47119	1.30049
-1.45159	1.32587
-1.43145	1.35092
-1.41077	1.37564
-1.38956	1.4
-1.36783	1.424
-1.34557	1.44763
-1.32281	1.47087
-1.29954	1.49373
-1.27578	1.51618
-1.25153	1.53822
-1.22681	1.55984
-1.20162	1.58103
-1.17596	1.60179
-1.14986	1.62209
-1.12331	1.64194
-1.09633	1.66132
-1.06892	1.68023
-1.04111	1.69866
-1.01289	1.7166
-0.984276	1.73405
-0.955282	1.75099
-0.925915	1.76743
-0.896187	1.78334
-0.866108	1.79874
-0.835689	1.81361
-0.804942	1.82794
-0.773878	1.84173
-0.742508	1.85498
-0.710844	1.86767
-0.678898	1.87981
-0.64668	1.89139
-0.614205	1.9024
-0.581482	1.91284
-0.548526	1.92271
-0.515347	1.93199
-0.48196	1.9407
-0.448376	1.94882
-0.414608	1.95636
-0.38067	1.9633
-0.346575	1.96965
-0.312336	1.9754
-0.277966	1.98055
-0.24348	1.9851
-0.208891	1.98905
-0.174213	1.99239
-0.139461	1.99513
-0.104649	1.99726
-0.0697912	1.99878
-0.0349032	1.9997
-1.48006e-006	2
