0.000656451	2
0.0348789	1.9997
0.0697152	1.99878
0.104492	1.99726
0.139201	1.99513
0.173829	1.99239
0.208369	1.98904
0.242808	1.98509
0.277138	1.98054
0.311348	1.97538
0.345427	1.96962
0.379365	1.96326
0.413152	1.9563
0.446777	1.94874
0.48023	1.9406
0.5135	1.93186
0.546577	1.92253
0.579451	1.91263
0.612111	1.90214
0.644546	1.89107
0.676747	1.87943
0.708703	1.86722
0.740403	1.85444
0.771838	1.84111
0.802997	1.82721
0.83387	1.81277
0.864447	1.79778
0.894718	1.78225
0.924672	1.76618
0.954301	1.74959
0.983594	1.73247
1.01254	1.71484
1.04113	1.69669
1.06936	1.67804
1.09722	1.65889
1.12469	1.63926
1.15176	1.61914
1.17844	1.59854
1.20471	1.57748
1.23056	1.55596
1.25598	1.53398
1.28096	1.51157
1.3055	1.48872
1.32959	1.46544
1.35322	1.44175
1.37638	1.41765
1.39906	1.39315
1.42126	1.36826
1.44297	1.34299
1.46419	1.31735
1.4849	1.29136
1.5051	1.26501
1.52478	1.23832
1.54394	1.2113
1.56257	1.18397
1.58066	1.15632
1.59822	1.12838
1.61523	1.10015
1.63169	1.07165
1.64759	1.04288
1.66294	1.01386
1.67772	0.984595
1.69193	0.955101
1.70557	0.925388
1.71863	0.895467
1.73112	0.86535
1.74302	0.83505
1.75434	0.804576
1.76507	0.773942
1.77521	0.74316
1.78476	0.71224
1.79371	0.681196
1.80207	0.650039
1.80983	0.618781
1.817	0.587434
1.82357	0.55601
1.82953	0.524521
1.8349	0.492979
1.83967	0.461397
1.84384	0.429786
1.84742	0.398158
1.8504	0.366525
1.85278	0.334899
1.85456	0.303292
1.85575	0.271715
1.85635	0.240181
1.85637	0.208701
1.85579	0.177287
1.85463	0.145949
1.85289	0.114701
1.85057	0.0835525
1.84768	0.0525155
1.84421	0.0216009
1.84018	-0.00918001
1.83558	-0.0398164
1.83043	-0.0702973
1.82471	-0.100612
1.81845	-0.13075
1.81165	-0.160701
1.8043	-0.190454
1.79642	-0.22
1.78801	-0.249327
1.77908	-0.278427
1.76963	-0.30729
1.75967	-0.335906
1.7492	-0.364265
1.73823	-0.392358
1.72678	-0.420177
1.71484	-0.447712
1.70242	-0.474954
1.68953	-0.501896
1.67617	-0.528528
1.66237	-0.554843
1.64811	-0.580833
1.63341	-0.606489
1.61829	-0.631805
1.60273	-0.656773
1.58676	-0.681385
1.57039	-0.705635
1.55361	-0.729516
1.53645	-0.753021
1.5189	-0.776145
1.50098	-0.79888
1.4827	-0.821222
1.46406	-0.843164
1.44507	-0.864701
1.42575	-0.885827
1.4061	-0.906539
1.38612	-0.92683
1.36585	-0.946696
1.34527	-0.966133
1.32439	-0.985136
1.30324	-1.0037
1.28182	-1.02183
1.26013	-1.03951
1.23819	-1.05674
1.21601	-1.07352
1.19359	-1.08985
1.17095	-1.10572
1.1481	-1.12113
1.12504	-1.13609
1.10178	-1.15057
1.07834	-1.1646
1.05472	-1.17815
1.03093	-1.19124
1.00699	-1.20386
0.982898	-1.21601
0.958667	-1.22769
0.934308	-1.2389
0.909829	-1.24964
0.885238	-1.2599
0.860547	-1.26969
0.835763	-1.27901
0.810896	-1.28786
0.785954	-1.29624
0.760948	-1.30415
0.735885	-1.31159
0.710774	-1.31856
0.685625	-1.32506
0.660446	-1.3311
0.635245	-1.33667
0.610031	-1.34178
0.584812	-1.34643
0.559598	-1.35063
0.534394	-1.35436
0.509211	-1.35765
0.484056	-1.36048
0.458937	-1.36286
0.433861	-1.3648
0.408836	-1.36629
0.383871	-1.36734
0.358971	-1.36796
0.334146	-1.36814
0.309401	-1.3679
0.284744	-1.36722
0.260182	-1.36612
0.235722	-1.36461
0.21137	-1.36267
0.187134	-1.36033
0.163019	-1.35757
0.139033	-1.35441
0.115181	-1.35086
0.091469	-1.3469
0.0679039	-1.34256
0.0444913	-1.33783
0.0212368	-1.33271
-0.00185377	-1.32722
-0.024775	-1.32135
-0.0475215	-1.31512
-0.070088	-1.30852
-0.0924692	-1.30156
-0.11466	-1.29425
-0.136656	-1.28659
-0.158452	-1.27858
-0.180044	-1.27023
-0.201426	-1.26155
-0.222595	-1.25253
-0.243545	-1.2432
-0.264274	-1.23354
-0.284777	-1.22356
-0.305049	-1.21328
-0.325088	-1.20269
-0.344888	-1.19181
-0.364448	-1.18063
-0.383762	-1.16916
-0.402828	-1.1574
-0.421642	-1.14537
-0.440202	-1.13307
-0.458504	-1.12049
-0.476544	-1.10766
-0.494321	-1.09456
-0.511831	-1.08122
-0.529072	-1.06762
-0.546041	-1.05379
-0.562735	-1.03971
-0.579152	-1.02541
-0.59529	-1.01088
-0.611147	-0.996132
-0.62672	-0.981166
-0.642007	-0.965989
