-1.43746e-005	4
0.0695864	3.99939
0.13852	3.99756
0.206227	3.9945
0.272234	3.99017
0.336154	3.98457
0.397683	3.97768
0.456594	3.9695
0.51273	3.96004
0.566001	3.94933
0.616383	3.9374
0.663913	3.92429
0.708686	3.91003
0.750852	3.89465
0.790606	3.87816
0.828178	3.86054
0.863826	3.84174
0.897816	3.82166
0.930412	3.80017
0.961858	3.77712
0.992371	3.75232
1.02212	3.72555
1.05124	3.69662
1.0798	3.66531
1.10783	3.63145
1.13531	3.59489
1.16218	3.55551
1.18837	3.51324
1.21377	3.46805
1.23826	3.41996
1.26175	3.36904
1.28412	3.31538
1.30528	3.25911
1.32516	3.20039
1.3437	3.1394
1.36089	3.07632
1.37672	3.01135
1.39121	2.94467
1.40441	2.87647
1.4164	2.80692
1.42727	2.73616
1.43714	2.66433
1.44616	2.59154
1.45448	2.51786
1.46226	2.44334
1.46972	2.36801
1.47705	2.29189
1.48447	2.21497
1.49223	2.13724
1.50056	2.0587
1.50972	1.97938
1.51996	1.89935
1.53151	1.81873
1.54459	1.73773
1.55936	1.65666
1.57592	1.57589
1.59427	1.49589
1.61432	1.41722
1.63587	1.34043
1.65863	1.26608
1.68219	1.1947
1.70613	1.12673
1.72998	1.0625
1.75329	1.00224
1.77566	0.946033
1.79678	0.893874
1.8164	0.845638
1.8344	0.801095
1.85074	0.759913
1.86549	0.72165
1.87881	0.685742
1.89092	0.651489
1.90211	0.618057
1.91261	0.584742
1.92253	0.551267
1.93186	0.517617
1.94061	0.483795
1.94877	0.44981
1.95634	0.415668
1.96333	0.381375
1.96972	0.346938
1.97552	0.312364
1.98073	0.277661
1.98534	0.242835
1.98936	0.207894
1.99278	0.172846
1.9956	0.137697
1.99783	0.102456
1.99946	0.0671308
2.00049	0.0317283
2.00092	-0.00374336
2.00076	-0.0392763
1.99999	-0.0748625
1.99863	-0.110494
1.99666	-0.146163
1.9941	-0.181862
1.99094	-0.217582
1.98719	-0.253315
1.98284	-0.289054
1.97789	-0.32479
1.97235	-0.360516
1.96622	-0.396224
1.95949	-0.431905
1.95217	-0.467551
1.94427	-0.503156
1.93577	-0.53871
1.92669	-0.574207
1.91703	-0.609637
1.90678	-0.644995
1.89595	-0.680271
1.88454	-0.715458
1.87256	-0.750548
1.86	-0.785535
1.84687	-0.820409
1.83316	-0.855165
1.81889	-0.889794
1.80405	-0.924288
1.78865	-0.958641
1.77268	-0.992844
1.75616	-1.02689
1.73908	-1.06077
1.72144	-1.09449
1.70325	-1.12802
1.68451	-1.16137
1.66523	-1.19452
1.6454	-1.22748
1.62503	-1.26023
1.60411	-1.29276
1.58267	-1.32507
1.56068	-1.35715
1.53817	-1.389
1.51512	-1.4206
1.49155	-1.45195
1.46745	-1.48304
1.44284	-1.51387
1.4177	-1.54443
1.39205	-1.5747
1.36588	-1.60469
1.3392	-1.63438
1.31202	-1.66377
1.28433	-1.69285
1.25613	-1.72161
1.22744	-1.75005
1.19824	-1.77815
1.16856	-1.80592
1.13838	-1.83333
1.10771	-1.86039
1.07655	-1.88709
1.04491	-1.91341
1.01279	-1.93935
0.98019	-1.96491
0.947116	-1.99007
0.913571	-2.01482
0.879557	-2.03916
0.845077	-2.06308
0.810135	-2.08656
0.774735	-2.10961
0.738878	-2.13221
0.70257	-2.15435
0.665814	-2.17603
0.628614	-2.19723
0.590973	-2.21794
0.552895	-2.23817
0.514386	-2.25788
0.475448	-2.27709
0.436087	-2.29577
0.396307	-2.31393
0.356113	-2.33154
0.315511	-2.34859
0.274504	-2.36509
0.2331	-2.38101
0.191302	-2.39636
0.149118	-2.41111
0.106553	-2.42525
0.0636136	-2.43879
0.0203064	-2.4517
-0.0233618	-2.46398
-0.0673839	-2.47562
-0.111753	-2.4866
-0.15646	-2.49691
-0.201499	-2.50655
-0.24686	-2.51551
-0.292536	-2.52377
-0.338516	-2.53132
-0.384793	-2.53815
-0.431357	-2.54426
-0.478197	-2.54962
-0.525304	-2.55424
-0.572667	-2.5581
-0.620276	-2.56119
-0.668118	-2.5635
-0.716183	-2.56502
-0.764458	-2.56574
-0.812931	-2.56565
-0.861591	-2.56474
-0.910422	-2.563
-0.959413	-2.56043
-1.00855	-2.557
-1.05782	-2.55273
-1.1072	-2.54758
-1.15669	-2.54156
-1.20626	-2.53466
-1.2559	-2.52688
-1.3056	-2.51819
-1.35534	-2.5086
-1.4051	-2.49809
-1.45486	-2.48667
-1.50461	-2.47431
-1.55433	-2.46103
-1.60401	-2.44681
-1.65362	-2.43165
-1.70314	-2.41553
-1.75256	-2.39846
-1.80185	-2.38044
-1.851	-2.36145
-1.89999	-2.3415
-1.9488	-2.32058
-1.9974	-2.29869
-2.04578	-2.27582
-2.09392	-2.25198
-2.14179	-2.22717
-2.18937	-2.20138
-2.23664	-2.17461
-2.28359	-2.14687
-2.33018	-2.11815
-2.3764	-2.08846
-2.42223	-2.0578
-2.46763	-2.02616
-2.5126	-1.99357
-2.55711	-1.96001
-2.60113	-1.9255
-2.64464	-1.89003
-2.68762	-1.85361
-2.73006	-1.81626
-2.77191	-1.77797
-2.81318	-1.73876
-2.85382	-1.69863
-2.89382	-1.65758
-2.93316	-1.61564
-2.97181	-1.57281
-3.00976	-1.52909
-3.04698	-1.48451
-3.08344	-1.43907
-3.11914	-1.39278
